package,class,line,full_coverage,partial_coverage,no_coverage
org.mockito.configuration,DefaultMockitoConfiguration,18,420,0,0
org.mockito.configuration,DefaultMockitoConfiguration,21,298,0,122
org.mockito.configuration,DefaultMockitoConfiguration,28,386,0,34
org.mockito.configuration,DefaultMockitoConfiguration,35,0,0,420
org.mockito.configuration,DefaultMockitoConfiguration,42,0,0,420
org.mockito.exceptions.base,MockitoAssertionError,18,120,0,300
org.mockito.exceptions.base,MockitoAssertionError,20,120,0,300
org.mockito.exceptions.base,MockitoAssertionError,22,120,0,300
org.mockito.exceptions.base,MockitoAssertionError,23,120,0,300
org.mockito.exceptions.base,MockitoAssertionError,24,120,0,300
org.mockito.exceptions.base,MockitoAssertionError,33,1,0,419
org.mockito.exceptions.base,MockitoAssertionError,34,1,0,419
org.mockito.exceptions.base,MockitoAssertionError,35,1,0,419
org.mockito.exceptions.base,MockitoAssertionError,36,1,0,419
org.mockito.exceptions.base,MockitoAssertionError,39,1,0,419
org.mockito.exceptions.base,MockitoException,29,1,0,419
org.mockito.exceptions.base,MockitoException,30,1,0,419
org.mockito.exceptions.base,MockitoException,31,1,0,419
org.mockito.exceptions.base,MockitoException,34,64,0,356
org.mockito.exceptions.base,MockitoException,35,64,0,356
org.mockito.exceptions.base,MockitoException,36,64,0,356
org.mockito.exceptions.base,MockitoException,39,65,0,355
org.mockito.exceptions.base,MockitoException,41,65,0,355
org.mockito.exceptions.base,MockitoException,42,65,0,355
org.mockito.exceptions.base,MockitoException,43,65,0,355
org.mockito.exceptions.base,MockitoException,46,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,28,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,29,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,30,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,31,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,34,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,36,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,37,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,38,0,0,420
org.mockito.exceptions.base,MockitoSerializationIssue,41,0,0,420
org.mockito.exceptions.misusing,CannotStubVoidMethodWithReturnValue,7,0,0,420
org.mockito.exceptions.misusing,CannotStubVoidMethodWithReturnValue,8,0,0,420
org.mockito.exceptions.misusing,CannotVerifyStubOnlyMock,13,0,0,420
org.mockito.exceptions.misusing,CannotVerifyStubOnlyMock,14,0,0,420
org.mockito.exceptions.misusing,FriendlyReminderException,15,2,0,418
org.mockito.exceptions.misusing,FriendlyReminderException,16,2,0,418
org.mockito.exceptions.misusing,InvalidUseOfMatchersException,15,3,0,417
org.mockito.exceptions.misusing,InvalidUseOfMatchersException,16,3,0,417
org.mockito.exceptions.misusing,InvalidUseOfMatchersException,19,0,0,420
org.mockito.exceptions.misusing,InvalidUseOfMatchersException,20,0,0,420
org.mockito.exceptions.misusing,MissingMethodInvocationException,15,5,0,415
org.mockito.exceptions.misusing,MissingMethodInvocationException,16,5,0,415
org.mockito.exceptions.misusing,MockitoConfigurationException,14,0,0,420
org.mockito.exceptions.misusing,MockitoConfigurationException,15,0,0,420
org.mockito.exceptions.misusing,MockitoConfigurationException,18,0,0,420
org.mockito.exceptions.misusing,MockitoConfigurationException,19,0,0,420
org.mockito.exceptions.misusing,NotAMockException,15,9,0,411
org.mockito.exceptions.misusing,NotAMockException,16,9,0,411
org.mockito.exceptions.misusing,NullInsteadOfMockException,15,3,0,417
org.mockito.exceptions.misusing,NullInsteadOfMockException,16,3,0,417
org.mockito.exceptions.misusing,UnfinishedStubbingException,15,1,0,419
org.mockito.exceptions.misusing,UnfinishedStubbingException,16,1,0,419
org.mockito.exceptions.misusing,UnfinishedVerificationException,15,5,0,415
org.mockito.exceptions.misusing,UnfinishedVerificationException,16,5,0,415
org.mockito.exceptions.misusing,WrongTypeOfReturnValue,14,2,0,418
org.mockito.exceptions.misusing,WrongTypeOfReturnValue,15,2,0,418
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,20,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,21,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,23,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,24,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,25,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,26,25,0,395
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,30,15,0,405
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,34,0,0,420
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,39,0,0,420
org.mockito.exceptions.verification.junit,JUnitTool,13,0,0,420
org.mockito.exceptions.verification.junit,JUnitTool,16,0,0,420
org.mockito.exceptions.verification.junit,JUnitTool,20,0,0,420
org.mockito.exceptions.verification,ArgumentsAreDifferent,16,0,0,420
org.mockito.exceptions.verification,ArgumentsAreDifferent,17,0,0,420
org.mockito.exceptions.verification,ArgumentsAreDifferent,21,0,0,420
org.mockito.exceptions.verification,NeverWantedButInvoked,15,5,0,415
org.mockito.exceptions.verification,NeverWantedButInvoked,16,5,0,415
org.mockito.exceptions.verification,NoInteractionsWanted,18,26,0,394
org.mockito.exceptions.verification,NoInteractionsWanted,19,26,0,394
org.mockito.exceptions.verification,SmartNullPointerException,14,1,0,419
org.mockito.exceptions.verification,SmartNullPointerException,15,1,0,419
org.mockito.exceptions.verification,TooLittleActualInvocations,15,7,0,413
org.mockito.exceptions.verification,TooLittleActualInvocations,16,7,0,413
org.mockito.exceptions.verification,TooManyActualInvocations,15,3,0,417
org.mockito.exceptions.verification,TooManyActualInvocations,16,3,0,417
org.mockito.exceptions.verification,VerificationInOrderFailure,15,49,0,371
org.mockito.exceptions.verification,VerificationInOrderFailure,16,49,0,371
org.mockito.exceptions.verification,WantedButNotInvoked,16,30,0,390
org.mockito.exceptions.verification,WantedButNotInvoked,17,30,0,390
org.mockito.exceptions.verification,WantedButNotInvoked,21,1,0,419
org.mockito.exceptions,Discrepancy,15,0,0,420
org.mockito.exceptions,Discrepancy,16,0,0,420
org.mockito.exceptions,Pluralizer,13,0,0,420
org.mockito.exceptions,Reporter,102,5,0,415
org.mockito.exceptions,Reporter,117,5,0,415
org.mockito.exceptions,Reporter,130,5,0,415
org.mockito.exceptions,Reporter,134,1,0,419
org.mockito.exceptions,Reporter,135,1,0,419
org.mockito.exceptions,Reporter,145,1,0,419
org.mockito.exceptions,Reporter,157,0,0,420
org.mockito.exceptions,Reporter,165,0,0,420
org.mockito.exceptions,Reporter,174,4,0,416
org.mockito.exceptions,Reporter,184,1,0,419
org.mockito.exceptions,Reporter,194,1,0,419
org.mockito.exceptions,Reporter,203,1,0,419
org.mockito.exceptions,Reporter,212,1,0,419
org.mockito.exceptions,Reporter,221,2,0,418
org.mockito.exceptions,Reporter,230,2,0,418
org.mockito.exceptions,Reporter,239,1,0,419
org.mockito.exceptions,Reporter,241,1,0,419
org.mockito.exceptions,Reporter,242,1,0,419
org.mockito.exceptions,Reporter,258,0,0,420
org.mockito.exceptions,Reporter,262,0,0,420
org.mockito.exceptions,Reporter,263,0,0,420
org.mockito.exceptions,Reporter,279,0,0,420
org.mockito.exceptions,Reporter,286,0,0,420
org.mockito.exceptions,Reporter,295,3,0,417
org.mockito.exceptions,Reporter,297,3,0,417
org.mockito.exceptions,Reporter,298,3,0,417
org.mockito.exceptions,Reporter,302,25,0,395
org.mockito.exceptions,Reporter,311,25,0,395
org.mockito.exceptions,Reporter,315,8,0,412
org.mockito.exceptions,Reporter,321,16,0,404
org.mockito.exceptions,Reporter,323,6,0,414
org.mockito.exceptions,Reporter,325,6,0,414
org.mockito.exceptions,Reporter,326,6,0,414
org.mockito.exceptions,Reporter,327,6,0,414
org.mockito.exceptions,Reporter,328,6,0,414
org.mockito.exceptions,Reporter,329,6,0,414
org.mockito.exceptions,Reporter,330,6,0,414
org.mockito.exceptions,Reporter,333,22,0,398
org.mockito.exceptions,Reporter,334,22,0,398
org.mockito.exceptions,Reporter,338,30,0,390
org.mockito.exceptions,Reporter,340,30,0,390
org.mockito.exceptions,Reporter,347,26,0,394
org.mockito.exceptions,Reporter,350,26,0,394
org.mockito.exceptions,Reporter,353,26,0,394
org.mockito.exceptions,Reporter,354,26,0,394
org.mockito.exceptions,Reporter,360,3,0,417
org.mockito.exceptions,Reporter,361,3,0,417
org.mockito.exceptions,Reporter,366,14,0,406
org.mockito.exceptions,Reporter,367,14,0,406
org.mockito.exceptions,Reporter,368,14,0,406
org.mockito.exceptions,Reporter,370,14,0,406
org.mockito.exceptions,Reporter,377,5,0,415
org.mockito.exceptions,Reporter,378,5,0,415
org.mockito.exceptions,Reporter,388,11,0,409
org.mockito.exceptions,Reporter,389,11,0,409
org.mockito.exceptions,Reporter,399,13,0,407
org.mockito.exceptions,Reporter,400,13,0,407
org.mockito.exceptions,Reporter,401,13,0,407
org.mockito.exceptions,Reporter,403,13,0,407
org.mockito.exceptions,Reporter,406,13,0,407
org.mockito.exceptions,Reporter,410,7,0,413
org.mockito.exceptions,Reporter,412,7,0,413
org.mockito.exceptions,Reporter,416,6,0,414
org.mockito.exceptions,Reporter,418,6,0,414
org.mockito.exceptions,Reporter,424,26,0,394
org.mockito.exceptions,Reporter,425,26,0,394
org.mockito.exceptions,Reporter,427,26,0,394
org.mockito.exceptions,Reporter,430,26,0,394
org.mockito.exceptions,Reporter,431,26,0,394
org.mockito.exceptions,Reporter,437,6,0,414
org.mockito.exceptions,Reporter,440,6,0,414
org.mockito.exceptions,Reporter,441,6,0,414
org.mockito.exceptions,Reporter,446,2,0,418
org.mockito.exceptions,Reporter,447,2,0,418
org.mockito.exceptions,Reporter,454,0,0,420
org.mockito.exceptions,Reporter,471,0,0,420
org.mockito.exceptions,Reporter,483,1,0,419
org.mockito.exceptions,Reporter,498,1,0,419
org.mockito.exceptions,Reporter,503,1,0,419
org.mockito.exceptions,Reporter,510,4,0,416
org.mockito.exceptions,Reporter,514,2,0,418
org.mockito.exceptions,Reporter,516,2,0,418
org.mockito.exceptions,Reporter,532,1,0,419
org.mockito.exceptions,Reporter,540,420,0,0
org.mockito.exceptions,Reporter,543,0,0,420
org.mockito.exceptions,Reporter,558,1,0,419
org.mockito.exceptions,Reporter,564,1,0,419
org.mockito.exceptions,Reporter,566,1,0,419
org.mockito.exceptions,Reporter,570,1,0,419
org.mockito.exceptions,Reporter,571,1,0,419
org.mockito.exceptions,Reporter,573,1,0,419
org.mockito.exceptions,Reporter,579,2,0,418
org.mockito.exceptions,Reporter,585,1,0,419
org.mockito.exceptions,Reporter,587,1,0,419
org.mockito.exceptions,Reporter,596,0,0,420
org.mockito.exceptions,Reporter,605,1,0,419
org.mockito.exceptions,Reporter,615,0,0,420
org.mockito.exceptions,Reporter,621,0,0,420
org.mockito.exceptions,Reporter,626,0,0,420
org.mockito.exceptions,Reporter,628,0,0,420
org.mockito.exceptions,Reporter,637,0,0,420
org.mockito.exceptions,Reporter,639,0,0,420
org.mockito.exceptions,Reporter,640,3,0,417
org.mockito.exceptions,Reporter,649,2,0,418
org.mockito.exceptions,Reporter,660,0,0,420
org.mockito.exceptions,Reporter,661,0,0,420
org.mockito.exceptions,Reporter,663,0,0,420
org.mockito.exceptions,Reporter,669,0,0,420
org.mockito.exceptions,Reporter,673,0,0,420
org.mockito.exceptions,Reporter,677,0,0,420
org.mockito.exceptions,Reporter,678,0,0,420
org.mockito.exceptions,Reporter,679,0,0,420
org.mockito.exceptions,Reporter,683,0,0,420
org.mockito.exceptions,Reporter,684,0,0,420
org.mockito.exceptions,Reporter,686,0,0,420
org.mockito.exceptions,Reporter,687,0,0,420
org.mockito.exceptions,Reporter,694,0,0,420
org.mockito.exceptions,Reporter,696,0,0,420
org.mockito.exceptions,Reporter,700,0,0,420
org.mockito.exceptions,Reporter,702,0,0,420
org.mockito.exceptions,Reporter,710,1,0,419
org.mockito.exceptions,Reporter,711,0,0,420
org.mockito.exceptions,Reporter,717,0,0,420
org.mockito.exceptions,Reporter,724,0,0,420
org.mockito.exceptions,Reporter,725,0,0,420
org.mockito.exceptions,Reporter,730,0,0,420
org.mockito.exceptions,Reporter,737,0,0,420
org.mockito.exceptions,Reporter,739,0,0,420
org.mockito.exceptions,Reporter,742,0,0,420
org.mockito.exceptions,Reporter,744,0,0,420
org.mockito.exceptions,Reporter,747,0,0,420
org.mockito.exceptions,Reporter,749,0,0,420
org.mockito.exceptions,Reporter,752,0,0,420
org.mockito.exceptions,Reporter,756,0,0,420
org.mockito.exceptions,Reporter,757,0,0,420
org.mockito.exceptions,Reporter,759,0,0,420
org.mockito.exceptions,Reporter,765,0,0,420
org.mockito.exceptions,Reporter,778,0,0,420
org.mockito.exceptions,Reporter,782,0,0,420
org.mockito.exceptions,Reporter,783,0,0,420
org.mockito.exceptions,Reporter,794,0,0,420
org.mockito.exceptions,Reporter,796,0,0,420
org.mockito.exceptions,Reporter,797,0,0,420
org.mockito.exceptions,Reporter,799,0,0,420
org.mockito.exceptions,Reporter,804,0,0,420
org.mockito.exceptions,Reporter,806,0,0,420
org.mockito.exceptions,Reporter,809,0,0,420
org.mockito.exceptions,Reporter,814,0,0,420
org.mockito.exceptions,Reporter,818,0,0,420
org.mockito.exceptions,Reporter,827,0,0,420
org.mockito.exceptions,Reporter,833,33,0,387
org.mockito.exceptions,Reporter,890,1,0,419
org.mockito.hamcrest,MockitoHamcrest,111,0,0,420
org.mockito.hamcrest,MockitoHamcrest,124,0,0,420
org.mockito.hamcrest,MockitoHamcrest,137,0,0,420
org.mockito.hamcrest,MockitoHamcrest,150,0,0,420
org.mockito.hamcrest,MockitoHamcrest,163,0,0,420
org.mockito.hamcrest,MockitoHamcrest,167,0,0,420
org.mockito.hamcrest,MockitoHamcrest,168,0,0,420
org.mockito.hamcrest,MockitoHamcrest,44,0,0,420
org.mockito.hamcrest,MockitoHamcrest,46,0,0,420
org.mockito.hamcrest,MockitoHamcrest,58,0,0,420
org.mockito.hamcrest,MockitoHamcrest,59,0,0,420
org.mockito.hamcrest,MockitoHamcrest,72,0,0,420
org.mockito.hamcrest,MockitoHamcrest,85,0,0,420
org.mockito.hamcrest,MockitoHamcrest,98,0,0,420
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,16,386,0,34
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,18,386,0,34
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,19,386,0,34
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,20,386,0,34
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,28,0,0,420
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,42,3,0,417
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,45,3,0,417
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,47,3,0,417
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,48,3,0,417
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,63,11,0,409
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,69,0,0,420
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,71,11,0,409
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,72,11,0,409
org.mockito.internal.configuration.injection.filter,OngoingInjector,26,7,0,413
org.mockito.internal.configuration.injection.filter,OngoingInjector,28,7,0,413
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,23,386,0,34
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,29,11,0,409
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,31,11,0,409
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,35,11,0,409
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,37,0,0,420
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,38,0,0,420
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,39,11,0,409
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,40,11,0,409
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,45,7,0,413
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,16,386,0,34
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,17,386,0,34
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,18,386,0,34
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,24,11,0,409
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,27,11,0,409
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,29,11,0,409
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,31,11,0,409
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,29,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,30,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,31,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,40,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,41,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,49,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,50,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,53,13,0,407
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,54,13,0,407
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,58,386,0,34
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,64,0,0,420
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,67,13,0,407
org.mockito.internal.configuration.injection.scanner,MockScanner,22,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,32,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,33,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,34,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,35,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,47,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,48,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,56,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,59,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,61,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,63,222,0,198
org.mockito.internal.configuration.injection.scanner,MockScanner,66,386,0,34
org.mockito.internal.configuration.injection.scanner,MockScanner,71,219,0,201
org.mockito.internal.configuration.injection.scanner,MockScanner,73,3,0,417
org.mockito.internal.configuration.injection.scanner,MockScanner,74,3,0,417
org.mockito.internal.configuration.injection.scanner,MockScanner,76,386,0,34
org.mockito.internal.configuration.injection,ConstructorInjection,42,386,0,34
org.mockito.internal.configuration.injection,ConstructorInjection,45,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,46,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,47,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,51,8,0,412
org.mockito.internal.configuration.injection,ConstructorInjection,52,8,0,412
org.mockito.internal.configuration.injection,ConstructorInjection,54,8,0,412
org.mockito.internal.configuration.injection,ConstructorInjection,55,6,0,414
org.mockito.internal.configuration.injection,ConstructorInjection,57,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,58,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,61,6,0,414
org.mockito.internal.configuration.injection,ConstructorInjection,72,13,0,407
org.mockito.internal.configuration.injection,ConstructorInjection,73,13,0,407
org.mockito.internal.configuration.injection,ConstructorInjection,74,13,0,407
org.mockito.internal.configuration.injection,ConstructorInjection,77,1,0,419
org.mockito.internal.configuration.injection,ConstructorInjection,79,1,0,419
org.mockito.internal.configuration.injection,ConstructorInjection,81,1,0,419
org.mockito.internal.configuration.injection,ConstructorInjection,87,0,0,420
org.mockito.internal.configuration.injection,ConstructorInjection,88,0,0,420
org.mockito.internal.configuration.injection,MockInjection,25,0,0,420
org.mockito.internal.configuration.injection,MockInjection,36,0,0,420
org.mockito.internal.configuration.injection,MockInjection,48,386,0,34
org.mockito.internal.configuration.injection,MockInjection,55,386,0,34
org.mockito.internal.configuration.injection,MockInjection,56,386,0,34
org.mockito.internal.configuration.injection,MockInjection,58,386,0,34
org.mockito.internal.configuration.injection,MockInjection,59,386,0,34
org.mockito.internal.configuration.injection,MockInjection,62,0,0,420
org.mockito.internal.configuration.injection,MockInjection,63,0,0,420
org.mockito.internal.configuration.injection,MockInjection,65,386,0,34
org.mockito.internal.configuration.injection,MockInjection,66,386,0,34
org.mockito.internal.configuration.injection,MockInjection,67,386,0,34
org.mockito.internal.configuration.injection,MockInjection,68,386,0,34
org.mockito.internal.configuration.injection,MockInjection,71,386,0,34
org.mockito.internal.configuration.injection,MockInjection,72,386,0,34
org.mockito.internal.configuration.injection,MockInjection,76,386,0,34
org.mockito.internal.configuration.injection,MockInjection,77,386,0,34
org.mockito.internal.configuration.injection,MockInjection,81,386,0,34
org.mockito.internal.configuration.injection,MockInjection,82,386,0,34
org.mockito.internal.configuration.injection,MockInjection,86,386,0,34
org.mockito.internal.configuration.injection,MockInjection,87,386,0,34
org.mockito.internal.configuration.injection,MockInjection,92,13,0,407
org.mockito.internal.configuration.injection,MockInjection,93,13,0,407
org.mockito.internal.configuration.injection,MockInjection,94,13,0,407
org.mockito.internal.configuration.injection,MockInjection,95,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,14,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,20,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,22,13,0,407
org.mockito.internal.configuration.injection,MockInjectionStrategy,42,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,44,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,46,386,0,34
org.mockito.internal.configuration.injection,MockInjectionStrategy,69,11,0,409
org.mockito.internal.configuration.injection,MockInjectionStrategy,71,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,104,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,106,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,108,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,109,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,117,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,118,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,119,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,121,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,122,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,123,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,125,11,0,409
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,126,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,130,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,131,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,133,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,60,386,0,34
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,62,386,0,34
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,67,386,0,34
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,75,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,78,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,79,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,80,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,82,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,83,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,85,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,90,13,0,407
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,91,0,0,420
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,93,0,0,420
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,94,0,0,420
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,96,0,0,420
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,97,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,28,386,0,34
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,32,13,0,407
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,37,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,41,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,43,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,44,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,45,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,46,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,47,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,50,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,51,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,52,0,0,420
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,55,13,0,407
org.mockito.internal.configuration.plugins,DefaultPluginSwitch,5,420,0,0
org.mockito.internal.configuration.plugins,DefaultPluginSwitch,7,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,13,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,15,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,17,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,18,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,22,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,24,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,26,0,0,420
org.mockito.internal.configuration.plugins,PluginFileReader,9,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,14,420,0,0
org.mockito.internal.configuration.plugins,PluginFinder,15,420,0,0
org.mockito.internal.configuration.plugins,PluginFinder,16,420,0,0
org.mockito.internal.configuration.plugins,PluginFinder,20,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,22,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,23,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,32,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,33,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,34,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,36,0,0,420
org.mockito.internal.configuration.plugins,PluginFinder,39,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,16,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,17,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,18,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,24,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,26,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,33,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,34,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,35,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,46,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,48,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,52,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,53,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,54,0,0,420
org.mockito.internal.configuration.plugins,PluginLoader,55,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,58,420,0,0
org.mockito.internal.configuration.plugins,PluginLoader,60,0,0,420
