package,class,line,full_coverage,partial_coverage,no_coverage
org.mockito.exceptions.misusing,MissingMethodInvocationException,15,1,0,228
org.mockito.exceptions.misusing,MissingMethodInvocationException,16,1,0,228
org.mockito.exceptions.misusing,MockitoConfigurationException,14,0,0,229
org.mockito.exceptions.misusing,MockitoConfigurationException,15,0,0,229
org.mockito.exceptions.misusing,MockitoConfigurationException,18,0,0,229
org.mockito.exceptions.misusing,MockitoConfigurationException,19,0,0,229
org.mockito.exceptions.misusing,NotAMockException,15,6,0,223
org.mockito.exceptions.misusing,NotAMockException,16,6,0,223
org.mockito.exceptions.misusing,NullInsteadOfMockException,15,2,0,227
org.mockito.exceptions.misusing,NullInsteadOfMockException,16,2,0,227
org.mockito.exceptions.misusing,UnfinishedStubbingException,15,0,0,229
org.mockito.exceptions.misusing,UnfinishedStubbingException,16,0,0,229
org.mockito.exceptions.misusing,UnfinishedVerificationException,15,3,0,226
org.mockito.exceptions.misusing,UnfinishedVerificationException,16,3,0,226
org.mockito.exceptions.misusing,WrongTypeOfReturnValue,14,1,0,228
org.mockito.exceptions.misusing,WrongTypeOfReturnValue,15,1,0,228
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,20,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,21,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,23,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,24,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,25,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,26,17,0,212
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,30,9,0,220
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,34,0,0,229
org.mockito.exceptions.verification.junit,ArgumentsAreDifferent,39,0,0,229
org.mockito.exceptions.verification.junit,JUnitTool,13,0,0,229
org.mockito.exceptions.verification.junit,JUnitTool,16,0,0,229
org.mockito.exceptions.verification.junit,JUnitTool,20,0,0,229
org.mockito.exceptions.verification,ArgumentsAreDifferent,16,0,0,229
org.mockito.exceptions.verification,ArgumentsAreDifferent,17,0,0,229
org.mockito.exceptions.verification,ArgumentsAreDifferent,21,0,0,229
org.mockito.exceptions.verification,NeverWantedButInvoked,15,1,0,228
org.mockito.exceptions.verification,NeverWantedButInvoked,16,1,0,228
org.mockito.exceptions.verification,NoInteractionsWanted,18,19,0,210
org.mockito.exceptions.verification,NoInteractionsWanted,19,19,0,210
org.mockito.exceptions.verification,SmartNullPointerException,14,1,0,228
org.mockito.exceptions.verification,SmartNullPointerException,15,1,0,228
org.mockito.exceptions.verification,TooLittleActualInvocations,15,4,0,225
org.mockito.exceptions.verification,TooLittleActualInvocations,16,4,0,225
org.mockito.exceptions.verification,TooManyActualInvocations,15,2,0,227
org.mockito.exceptions.verification,TooManyActualInvocations,16,2,0,227
org.mockito.exceptions.verification,VerificationInOrderFailure,15,24,0,205
org.mockito.exceptions.verification,VerificationInOrderFailure,16,24,0,205
org.mockito.exceptions.verification,WantedButNotInvoked,16,17,0,212
org.mockito.exceptions.verification,WantedButNotInvoked,17,17,0,212
org.mockito.exceptions.verification,WantedButNotInvoked,21,1,0,228
org.mockito.exceptions,Discrepancy,15,0,0,229
org.mockito.exceptions,Discrepancy,16,0,0,229
org.mockito.exceptions,Pluralizer,13,0,0,229
org.mockito.exceptions,Reporter,102,1,0,228
org.mockito.exceptions,Reporter,117,3,0,226
org.mockito.exceptions,Reporter,130,3,0,226
org.mockito.exceptions,Reporter,134,0,0,229
org.mockito.exceptions,Reporter,135,0,0,229
org.mockito.exceptions,Reporter,145,1,0,228
org.mockito.exceptions,Reporter,157,0,0,229
org.mockito.exceptions,Reporter,165,0,0,229
org.mockito.exceptions,Reporter,174,0,0,229
org.mockito.exceptions,Reporter,184,1,0,228
org.mockito.exceptions,Reporter,194,1,0,228
org.mockito.exceptions,Reporter,203,0,0,229
org.mockito.exceptions,Reporter,212,0,0,229
org.mockito.exceptions,Reporter,221,0,0,229
org.mockito.exceptions,Reporter,230,1,0,228
org.mockito.exceptions,Reporter,239,1,0,228
org.mockito.exceptions,Reporter,241,1,0,228
org.mockito.exceptions,Reporter,242,1,0,228
org.mockito.exceptions,Reporter,258,0,0,229
org.mockito.exceptions,Reporter,262,0,0,229
org.mockito.exceptions,Reporter,263,0,0,229
org.mockito.exceptions,Reporter,279,0,0,229
org.mockito.exceptions,Reporter,286,0,0,229
org.mockito.exceptions,Reporter,295,2,0,227
org.mockito.exceptions,Reporter,297,2,0,227
org.mockito.exceptions,Reporter,298,2,0,227
org.mockito.exceptions,Reporter,302,17,0,212
org.mockito.exceptions,Reporter,311,17,0,212
org.mockito.exceptions,Reporter,315,6,0,223
org.mockito.exceptions,Reporter,321,7,0,222
org.mockito.exceptions,Reporter,323,4,0,225
org.mockito.exceptions,Reporter,325,4,0,225
org.mockito.exceptions,Reporter,326,4,0,225
org.mockito.exceptions,Reporter,327,4,0,225
org.mockito.exceptions,Reporter,328,4,0,225
org.mockito.exceptions,Reporter,329,4,0,225
org.mockito.exceptions,Reporter,330,4,0,225
org.mockito.exceptions,Reporter,333,11,0,218
org.mockito.exceptions,Reporter,334,11,0,218
org.mockito.exceptions,Reporter,338,17,0,212
org.mockito.exceptions,Reporter,340,17,0,212
org.mockito.exceptions,Reporter,347,10,0,219
org.mockito.exceptions,Reporter,350,10,0,219
org.mockito.exceptions,Reporter,353,10,0,219
org.mockito.exceptions,Reporter,354,10,0,219
org.mockito.exceptions,Reporter,360,2,0,227
org.mockito.exceptions,Reporter,361,2,0,227
org.mockito.exceptions,Reporter,366,8,0,221
org.mockito.exceptions,Reporter,367,8,0,221
org.mockito.exceptions,Reporter,368,8,0,221
org.mockito.exceptions,Reporter,370,8,0,221
org.mockito.exceptions,Reporter,377,1,0,228
org.mockito.exceptions,Reporter,378,1,0,228
org.mockito.exceptions,Reporter,388,6,0,223
org.mockito.exceptions,Reporter,389,6,0,223
org.mockito.exceptions,Reporter,399,8,0,221
org.mockito.exceptions,Reporter,400,8,0,221
org.mockito.exceptions,Reporter,401,8,0,221
org.mockito.exceptions,Reporter,403,8,0,221
org.mockito.exceptions,Reporter,406,8,0,221
org.mockito.exceptions,Reporter,410,4,0,225
org.mockito.exceptions,Reporter,412,4,0,225
org.mockito.exceptions,Reporter,416,4,0,225
org.mockito.exceptions,Reporter,418,4,0,225
org.mockito.exceptions,Reporter,424,19,0,210
org.mockito.exceptions,Reporter,425,19,0,210
org.mockito.exceptions,Reporter,427,19,0,210
org.mockito.exceptions,Reporter,430,19,0,210
org.mockito.exceptions,Reporter,431,19,0,210
org.mockito.exceptions,Reporter,437,4,0,225
org.mockito.exceptions,Reporter,440,4,0,225
org.mockito.exceptions,Reporter,441,4,0,225
org.mockito.exceptions,Reporter,446,2,0,227
org.mockito.exceptions,Reporter,447,2,0,227
org.mockito.exceptions,Reporter,454,0,0,229
org.mockito.exceptions,Reporter,471,0,0,229
org.mockito.exceptions,Reporter,483,0,0,229
org.mockito.exceptions,Reporter,498,1,0,228
org.mockito.exceptions,Reporter,503,1,0,228
org.mockito.exceptions,Reporter,510,3,0,226
org.mockito.exceptions,Reporter,514,1,0,228
org.mockito.exceptions,Reporter,516,1,0,228
org.mockito.exceptions,Reporter,532,1,0,228
org.mockito.exceptions,Reporter,54,229,0,0
org.mockito.exceptions,Reporter,543,0,0,229
org.mockito.exceptions,Reporter,558,0,0,229
org.mockito.exceptions,Reporter,564,0,0,229
org.mockito.exceptions,Reporter,566,0,0,229
org.mockito.exceptions,Reporter,57,0,0,229
org.mockito.exceptions,Reporter,571,0,0,229
org.mockito.exceptions,Reporter,573,0,0,229
org.mockito.exceptions,Reporter,579,2,0,227
org.mockito.exceptions,Reporter,585,0,0,229
org.mockito.exceptions,Reporter,587,0,0,229
org.mockito.exceptions,Reporter,596,0,0,229
org.mockito.exceptions,Reporter,605,0,0,229
org.mockito.exceptions,Reporter,615,0,0,229
org.mockito.exceptions,Reporter,621,0,0,229
org.mockito.exceptions,Reporter,626,0,0,229
org.mockito.exceptions,Reporter,628,0,0,229
org.mockito.exceptions,Reporter,637,0,0,229
org.mockito.exceptions,Reporter,639,0,0,229
org.mockito.exceptions,Reporter,64,3,0,226
org.mockito.exceptions,Reporter,649,0,0,229
org.mockito.exceptions,Reporter,660,0,0,229
org.mockito.exceptions,Reporter,661,0,0,229
org.mockito.exceptions,Reporter,663,0,0,229
org.mockito.exceptions,Reporter,669,0,0,229
org.mockito.exceptions,Reporter,673,0,0,229
org.mockito.exceptions,Reporter,677,0,0,229
org.mockito.exceptions,Reporter,678,0,0,229
org.mockito.exceptions,Reporter,679,0,0,229
org.mockito.exceptions,Reporter,683,0,0,229
org.mockito.exceptions,Reporter,684,0,0,229
org.mockito.exceptions,Reporter,686,0,0,229
org.mockito.exceptions,Reporter,687,0,0,229
org.mockito.exceptions,Reporter,694,0,0,229
org.mockito.exceptions,Reporter,696,0,0,229
org.mockito.exceptions,Reporter,700,0,0,229
org.mockito.exceptions,Reporter,702,0,0,229
org.mockito.exceptions,Reporter,71,0,0,229
org.mockito.exceptions,Reporter,711,0,0,229
org.mockito.exceptions,Reporter,717,0,0,229
org.mockito.exceptions,Reporter,724,0,0,229
org.mockito.exceptions,Reporter,725,0,0,229
org.mockito.exceptions,Reporter,730,0,0,229
org.mockito.exceptions,Reporter,737,0,0,229
org.mockito.exceptions,Reporter,739,0,0,229
org.mockito.exceptions,Reporter,742,0,0,229
org.mockito.exceptions,Reporter,744,0,0,229
org.mockito.exceptions,Reporter,747,0,0,229
org.mockito.exceptions,Reporter,749,0,0,229
org.mockito.exceptions,Reporter,752,0,0,229
org.mockito.exceptions,Reporter,756,0,0,229
org.mockito.exceptions,Reporter,757,0,0,229
org.mockito.exceptions,Reporter,759,0,0,229
org.mockito.exceptions,Reporter,765,0,0,229
org.mockito.exceptions,Reporter,778,0,0,229
org.mockito.exceptions,Reporter,782,0,0,229
org.mockito.exceptions,Reporter,783,0,0,229
org.mockito.exceptions,Reporter,794,0,0,229
org.mockito.exceptions,Reporter,796,0,0,229
org.mockito.exceptions,Reporter,797,0,0,229
org.mockito.exceptions,Reporter,799,0,0,229
org.mockito.exceptions,Reporter,804,0,0,229
org.mockito.exceptions,Reporter,806,0,0,229
org.mockito.exceptions,Reporter,809,0,0,229
org.mockito.exceptions,Reporter,814,0,0,229
org.mockito.exceptions,Reporter,818,0,0,229
org.mockito.exceptions,Reporter,827,0,0,229
org.mockito.exceptions,Reporter,833,24,0,205
org.mockito.exceptions,Reporter,89,1,0,228
org.mockito.hamcrest,MockitoHamcrest,111,0,0,229
org.mockito.hamcrest,MockitoHamcrest,124,0,0,229
org.mockito.hamcrest,MockitoHamcrest,137,0,0,229
org.mockito.hamcrest,MockitoHamcrest,150,0,0,229
org.mockito.hamcrest,MockitoHamcrest,163,0,0,229
org.mockito.hamcrest,MockitoHamcrest,167,0,0,229
org.mockito.hamcrest,MockitoHamcrest,168,0,0,229
org.mockito.hamcrest,MockitoHamcrest,44,0,0,229
org.mockito.hamcrest,MockitoHamcrest,46,0,0,229
org.mockito.hamcrest,MockitoHamcrest,58,0,0,229
org.mockito.hamcrest,MockitoHamcrest,59,0,0,229
org.mockito.hamcrest,MockitoHamcrest,72,0,0,229
org.mockito.hamcrest,MockitoHamcrest,85,0,0,229
org.mockito.hamcrest,MockitoHamcrest,98,0,0,229
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,16,209,0,20
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,18,209,0,20
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,19,209,0,20
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,20,209,0,20
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,28,0,0,229
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,42,1,0,228
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,45,1,0,228
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,47,1,0,228
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,48,1,0,228
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,63,6,0,223
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,69,0,0,229
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,71,6,0,223
org.mockito.internal.configuration.injection.filter,NameBasedCandidateFilter,72,6,0,223
org.mockito.internal.configuration.injection.filter,OngoingInjector,26,3,0,226
org.mockito.internal.configuration.injection.filter,OngoingInjector,28,3,0,226
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,23,209,0,20
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,29,6,0,223
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,31,6,0,223
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,35,6,0,223
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,37,0,0,229
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,38,0,0,229
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,39,6,0,223
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,40,6,0,223
org.mockito.internal.configuration.injection.filter,TerminalMockCandidateFilter,45,3,0,226
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,16,209,0,20
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,17,209,0,20
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,18,209,0,20
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,24,6,0,223
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,27,6,0,223
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,29,6,0,223
org.mockito.internal.configuration.injection.filter,TypeBasedCandidateFilter,31,6,0,223
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,29,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,30,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,31,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,40,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,41,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,49,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,50,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,53,7,0,222
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,54,7,0,222
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,58,209,0,20
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,64,0,0,229
org.mockito.internal.configuration.injection.scanner,InjectMocksScanner,67,7,0,222
org.mockito.internal.configuration.injection.scanner,MockScanner,22,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,32,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,33,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,34,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,35,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,47,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,48,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,56,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,59,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,61,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,63,124,0,105
org.mockito.internal.configuration.injection.scanner,MockScanner,66,209,0,20
org.mockito.internal.configuration.injection.scanner,MockScanner,71,122,0,107
org.mockito.internal.configuration.injection.scanner,MockScanner,73,2,0,227
org.mockito.internal.configuration.injection.scanner,MockScanner,74,2,0,227
org.mockito.internal.configuration.injection.scanner,MockScanner,76,209,0,20
org.mockito.internal.configuration.injection,ConstructorInjection,42,209,0,20
org.mockito.internal.configuration.injection,ConstructorInjection,45,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,46,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,47,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,51,5,0,224
org.mockito.internal.configuration.injection,ConstructorInjection,52,5,0,224
org.mockito.internal.configuration.injection,ConstructorInjection,54,5,0,224
org.mockito.internal.configuration.injection,ConstructorInjection,55,3,0,226
org.mockito.internal.configuration.injection,ConstructorInjection,57,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,58,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,61,3,0,226
org.mockito.internal.configuration.injection,ConstructorInjection,72,7,0,222
org.mockito.internal.configuration.injection,ConstructorInjection,73,7,0,222
org.mockito.internal.configuration.injection,ConstructorInjection,74,7,0,222
org.mockito.internal.configuration.injection,ConstructorInjection,77,1,0,228
org.mockito.internal.configuration.injection,ConstructorInjection,79,1,0,228
org.mockito.internal.configuration.injection,ConstructorInjection,81,1,0,228
org.mockito.internal.configuration.injection,ConstructorInjection,87,0,0,229
org.mockito.internal.configuration.injection,ConstructorInjection,88,0,0,229
org.mockito.internal.configuration.injection,MockInjection,25,0,0,229
org.mockito.internal.configuration.injection,MockInjection,36,0,0,229
org.mockito.internal.configuration.injection,MockInjection,48,209,0,20
org.mockito.internal.configuration.injection,MockInjection,55,209,0,20
org.mockito.internal.configuration.injection,MockInjection,56,209,0,20
org.mockito.internal.configuration.injection,MockInjection,58,209,0,20
org.mockito.internal.configuration.injection,MockInjection,59,209,0,20
org.mockito.internal.configuration.injection,MockInjection,62,0,0,229
org.mockito.internal.configuration.injection,MockInjection,63,0,0,229
org.mockito.internal.configuration.injection,MockInjection,65,209,0,20
org.mockito.internal.configuration.injection,MockInjection,66,209,0,20
org.mockito.internal.configuration.injection,MockInjection,67,209,0,20
org.mockito.internal.configuration.injection,MockInjection,68,209,0,20
org.mockito.internal.configuration.injection,MockInjection,71,209,0,20
org.mockito.internal.configuration.injection,MockInjection,72,209,0,20
org.mockito.internal.configuration.injection,MockInjection,76,209,0,20
org.mockito.internal.configuration.injection,MockInjection,77,209,0,20
org.mockito.internal.configuration.injection,MockInjection,81,209,0,20
org.mockito.internal.configuration.injection,MockInjection,82,209,0,20
org.mockito.internal.configuration.injection,MockInjection,86,209,0,20
org.mockito.internal.configuration.injection,MockInjection,87,209,0,20
org.mockito.internal.configuration.injection,MockInjection,92,7,0,222
org.mockito.internal.configuration.injection,MockInjection,93,7,0,222
org.mockito.internal.configuration.injection,MockInjection,94,7,0,222
org.mockito.internal.configuration.injection,MockInjection,95,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,14,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,20,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,22,7,0,222
org.mockito.internal.configuration.injection,MockInjectionStrategy,42,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,44,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,46,209,0,20
org.mockito.internal.configuration.injection,MockInjectionStrategy,69,6,0,223
org.mockito.internal.configuration.injection,MockInjectionStrategy,71,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,104,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,106,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,108,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,109,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,117,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,118,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,119,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,121,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,122,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,123,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,125,6,0,223
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,126,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,130,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,131,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,133,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,60,209,0,20
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,62,209,0,20
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,67,209,0,20
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,75,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,78,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,79,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,80,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,82,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,83,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,85,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,90,7,0,222
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,91,0,0,229
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,93,0,0,229
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,94,0,0,229
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,96,0,0,229
org.mockito.internal.configuration.injection,PropertyAndSetterInjection,97,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,28,209,0,20
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,32,7,0,222
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,37,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,41,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,43,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,44,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,45,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,46,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,47,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,50,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,51,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,52,0,0,229
org.mockito.internal.configuration.injection,SpyOnInjectedFieldsHandler,55,7,0,222
org.mockito.internal.configuration.plugins,DefaultPluginSwitch,5,229,0,0
org.mockito.internal.configuration.plugins,DefaultPluginSwitch,7,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,13,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,15,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,17,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,18,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,22,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,24,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,26,0,0,229
org.mockito.internal.configuration.plugins,PluginFileReader,9,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,14,229,0,0
org.mockito.internal.configuration.plugins,PluginFinder,15,229,0,0
org.mockito.internal.configuration.plugins,PluginFinder,16,229,0,0
org.mockito.internal.configuration.plugins,PluginFinder,20,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,22,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,23,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,32,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,33,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,34,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,36,0,0,229
org.mockito.internal.configuration.plugins,PluginFinder,39,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,16,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,17,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,18,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,24,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,26,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,33,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,34,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,35,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,46,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,48,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,52,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,53,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,54,0,0,229
org.mockito.internal.configuration.plugins,PluginLoader,55,229,0,0
org.mockito.internal.configuration.plugins,PluginLoader,58,229,0,0
